Kepler ID	KOI	T_dur (h)	Depth	SNR	t0 (days)	e_t0	Peiod (days)	e_period	d/R_star	e_(d/R_star)	R_p/R_Star	e_(R_p/R_Star)	b	e_b	Radius_plan	a (AU)	Teq (K)	chi	Teff	log(g)	s_Rad	Kepmag	f_Teff
8107380	162.01	4.6697	708	79.5	75.20831	1.50E-03	14.0064068	5.60E-05	22.608677	9.3241	0.02417	7.80E-04	0.276	0.504	2.53	0.113	724	1.15	5632	4.47	0.96	13.837	1
6851425	163.01	3.3045	648	81.5	72.75256	1.20E-03	11.1198883	3.70E-05	19.714148	5.94332	0.0248	1.30E-03	0.6805	0.469	2.27	0.09	694	1.24	5151	4.49	0.84	13.536	1
9527915	165.01	2.918	899	74.5	72.56964	1.30E-03	13.2217798	4.40E-05	21.698172	7.47663	0.03087	2.80E-03	0.8188	0.484	2.74	0.102	651	1.36	5221	4.53	0.81	13.938	2
2441495	166.01	2.2716	737	60.4	71.46397	1.30E-03	12.4933109	4.40E-05	34.72879	0.83467	0.02579	5.50E-03	0.6078	0.709	2.7	0.1	713	1.52	5216	4.41	0.96	13.575	1
11666881	167.01	4.2284	428	94.5	67.60189	1.10E-03	4.9195762	1.60E-05	7.456605	0.61667	0.01972	1.60E-04	0.5859	0.186	2.41	0.06	1199	1.16	6285	4.41	1.12	13.273	1
11512246	168.01	6.4145	409	71.1	66.28599	2.20E-03	10.7424908	6.30E-05	7.755923	0.53748	0.02049	1.80E-04	0.8239	0.088	3.89	0.096	1105	1.24	5877	3.96	1.74	13.438	1
11512246	168.02	6.0841	140	20.2	80.57881	4.40E-03	15.274478	1.90E-04	17.022219	1.56849	0.01376	2.90E-04	0.4913	0.228	2.62	0.121	984	1.09	5877	3.96	1.74	13.438	1
11512246	168.03	4.9651	112	20.8	71.32351	6.20E-03	7.1068997	1.20E-04	5.888666	0.40808	0.01111	3.30E-04	0.8598	0.133	2.11	0.073	1267	1.24	5877	3.96	1.74	13.438	1
7831264	171.01	3.6762	508	79.3	70.15736	1.20E-03	5.9687414	2.00E-05	9.663189	1.74576	0.0218	3.00E-04	0.6643	0.259	2.67	0.068	1127	1.17	6287	4.4	1.12	13.717	1
7831264	171.02	3.2041	261	26.2	77.43467	3.40E-03	13.0716171	1.20E-04	16.296144	2.94407	0.01687	4.50E-04	0.8726	0.18	2.07	0.114	871	1.26	6287	4.4	1.12	13.717	1
8692861	172.01	5.1801	594	75.3	70.84089	1.80E-03	13.7223425	6.30E-05	14.898169	1.64274	0.02382	2.60E-04	0.7127	0.186	1.81	0.104	639	1.24	5603	4.66	0.69	13.749	1
11402995	173.01	4.4787	458	60	71.96774	2.10E-03	10.060791	5.80E-05	17.479418	5.33945	0.01934	4.80E-04	0.0528	0.448	2.48	0.091	905	1.11	5706	4.29	1.18	13.844	2
10810838	174.01	3.3104	1039	43.8	77.83685	2.00E-03	56.3538742	3.60E-04	133.683762	8.69558	0.02836	4.60E-04	0.0293	0.041	1.94	0.253	331	0.97	4768	4.68	0.63	13.779	3
6442377	176.01	6.4721	440	53.2	67.51771	2.80E-03	30.2293491	2.20E-04	26.224394	3.52187	0.02041	2.70E-04	0.7082	0.203	2.35	0.197	647	1.11	6340	4.43	1.06	13.432	1
6803202	177.01	5.2864	310	37	76.6041	3.80E-03	21.0604591	2.10E-04	30.916708	1.83727	0.01588	2.80E-04	0.0215	0.028	1.84	0.149	678	1.17	5758	4.38	1.06	13.182	2
9663113	179.01	10.3334	1149	133.7	75.79854	1.70E-03	20.7402859	1.00E-04	15.791191	0.49333	0.02922	1.90E-04	0.0139	0.062	3.07	0.144	665	1.17	5827	4.44	0.96	13.955	1
9573539	180.01	3.2557	676	111.3	62.09124	9.50E-04	10.0456066	2.50E-05	18.009939	8.01136	0.02524	8.80E-04	0.6845	0.4	2.53	0.091	797	1.08	5680	4.5	0.92	13.024	3
9651668	183.01	2.6749	18206	2564.2	66.35398	3.00E-05	2.684329	3.00E-07	8.627082	0.1953	0.12237	2.30E-04	0.0246	0.161	11.56	0.037	1221	2.85	5722	4.55	0.87	14.29	1
12019440	186.01	3.0325	16588	1392.2	66.66824	6.00E-05	3.2432604	6.00E-07	9.143381	0.38477	0.11668	4.20E-04	0.0299	0.18	12.35	0.044	1207	1.61	5826	4.49	0.97	14.952	1
7023960	187.01	5.342	24389	1069.8	84.52858	1.40E-04	30.8825493	1.10E-05	50.39172	1.54108	0.14128	3.90E-04	0.0287	0.159	14.62	0.196	560	1.69	5768	4.5	0.95	14.857	1
5357901	188.01	2.2378	14438	1188.8	66.50811	6.00E-05	3.7970171	6.00E-07	14.358412	1.00096	0.10666	8.20E-04	0.0101	0.688	9.26	0.046	933	1.6	5087	4.59	0.8	14.741	1
11391018	189.01	5.9327	21337	1085.9	81.09095	1.50E-04	30.3604469	1.40E-05	43.655674	1.60407	0.12945	5.60E-04	0.1703	0.158	10.39	0.173	436	1.83	4787	4.58	0.74	14.388	1
5771719	190.01	4.7121	11198	956	72.30409	1.40E-04	12.2648621	4.40E-06	14.817429	0.19703	0.11143	2.20E-04	0.8259	0.057	15.55	0.103	844	2.48	5425	4.21	1.28	14.137	1
5972334	191.01	4.1921	14700	642.3	65.3841	1.70E-04	15.358779	7.40E-06	26.415518	1.20787	0.1152	5.10E-04	0.5948	0.143	10.67	0.115	659	1.98	5495	4.52	0.85	14.991	1
5972334	191.02	2.0722	669	53.7	65.50536	1.10E-03	2.4183986	9.80E-06	7.702646	0.35221	0.02426	3.60E-04	0.5565	0.185	2.25	0.034	1211	1.38	5495	4.52	0.85	14.991	1
5972334	191.03	1.4539	195	24.8	66.37287	1.40E-03	0.7085982	8.60E-06	3.397984	0.15538	0.01291	4.30E-04	0.4786	0.26	1.2	0.015	1824	1.24	5495	4.52	0.85	14.991	1
5972334	191.04	5.3303	667	21.7	97.04597	5.60E-03	38.6515388	6.20E-04	48.872646	2.23474	0.02402	7.30E-04	0.52	0.23	2.22	0.213	484	0.89	5495	4.52	0.85	14.991	1
7950644	192.01	4.2661	9812	788.8	70.02113	1.20E-04	10.2909985	3.30E-06	20.092964	1.20778	0.09007	4.00E-04	0.0247	0.258	9.47	0.092	848	1.64	5936	4.46	0.96	14.221	1
10799735	193.01	4.335	20063	829.2	90.34972	1.50E-04	37.590271	1.60E-05	71.831123	3.49582	0.12958	5.10E-04	0.3167	0.173	13.82	0.22	547	1.27	5883	4.46	0.98	14.904	1
10904857	194.01	2.0122	16411	566.6	72.46539	1.30E-04	3.1208301	1.10E-06	8.759013	0.12711	0.13377	7.70E-04	0.7973	0.109	13.96	0.043	1224	1.85	5883	4.5	0.96	14.804	1
11502867	195.01	2.116	14363	810.7	66.63102	7.00E-05	3.2175205	7.00E-07	10.634003	0.49827	0.11573	5.20E-04	0.6418	0.139	11.21	0.041	1150	3.05	5604	4.5	0.89	14.835	1
9410930	196.01	2.3354	10626	1304.1	70.18026	4.00E-05	1.8555577	3.00E-07	5.994133	0.25278	0.09635	3.90E-04	0.492	0.15	9.89	0.029	1403	1.59	5585	4.49	0.94	14.465	1
2987027	197.01	3.9347	10526	753.7	66.83859	1.60E-04	17.2762909	7.30E-06	36.590031	3.82225	0.09071	9.90E-04	0.0089	0.954	7.79	0.121	552	1.7	4907	4.54	0.79	14.018	1
10019708	199.01	3.4397	10191	1122	70.48097	8.00E-05	3.2686949	8.00E-07	7.95089	0.35952	0.09217	3.10E-04	0.0302	0.184	11.33	0.046	1357	1.35	6214	4.41	1.13	14.879	1
6046540	200.01	2.9711	8303	738.8	67.34453	1.20E-04	7.340724	2.40E-06	17.89484	1.64511	0.08575	6.80E-04	0.5307	0.213	8.88	0.075	906	1.59	5774	4.51	0.95	14.412	1
6849046	201.01	2.8116	7626	1088.8	70.55993	9.00E-05	4.2253847	1.10E-06	12.394515	1.02007	0.07825	5.90E-04	0.0091	0.824	9.95	0.052	1157	1.55	5541	4.32	1.17	14.014	2
7877496	202.01	2.0479	9907	1499.3	66.0204	4.00E-05	1.7208604	3.00E-07	5.22266	0.12781	0.09995	2.30E-04	0.753	0.087	11.4	0.029	1566	2.3	5912	4.44	1.05	14.309	1
10619192	203.01	2.2746	20509	2832.4	65.79273	3.00E-05	1.4857113	2.00E-07	5.673429	0.15215	0.12953	3.30E-04	0.0179	0.243	14.81	0.026	1621	9.15	5787	4.45	1.05	14.141	2
9305831	204.01	3.0258	6855	569.5	66.37835	1.70E-04	3.246732	1.60E-06	8.521513	1.16685	0.0749	9.50E-04	0.2851	0.293	7.29	0.04	1102	1.28	5287	4.46	0.89	14.678	1
7046804	205.01	2.9425	9692	682.7	75.17341	1.40E-04	11.7201185	4.30E-06	29.312887	3.15344	0.09149	1.00E-03	0.5138	0.234	7.46	0.092	636	1.57	5060	4.58	0.75	14.518	1
5728139	206.01	6.4086	4758	644.6	64.98071	2.50E-04	5.3340869	3.70E-06	5.97578	0.0299	0.06459	7.00E-05	0.5137	0.048	7.82	0.059	1104	1.41	5771	4.33	1.11	14.463	1
3762468	208.01	4.1981	8960	275	67.71041	4.30E-04	3.0038753	3.80E-06	3.814383	0.04754	0.10252	4.50E-04	0.8713	0.061	12.73	0.044	1368	1.86	6094	4.41	1.14	14.996	1
10723750	209.01	10.95	5753	287.4	68.63035	5.40E-04	50.7905617	7.00E-05	35.115047	0.43794	0.07058	1.10E-04	0.4056	0.079	8.29	0.282	536	1.17	6221	4.43	1.08	14.274	1
10723750	209.02	7.2427	2433	217.9	78.82085	7.80E-04	18.7959099	4.00E-05	18.100063	0.22574	0.0463	1.30E-04	0.5125	0.083	5.44	0.145	748	1.78	6221	4.43	1.08	14.274	1
10656508	211.01	4.8126	7821	88.6	69.01397	9.10E-04	372.1083679	1.30E-03	638.043945	15.36897	0.08034	5.30E-04	0.0173	0.02	9.9	1.056	277	0.75	6072	4.39	1.13	14.989	1
6300348	212.01	3.5762	4913	165.4	72.23086	3.30E-04	5.6959014	6.20E-06	12.949539	3.24132	0.0635	1.20E-03	0.0302	0.431	6.16	0.062	977	1.38	5843	4.52	0.89	14.858	1
11046458	214.01	1.2309	5723	415.5	64.74207	1.40E-04	3.3118627	1.60E-06	17.307209	7.994	0.07061	3.20E-03	0.6624	0.426	7.13	0.042	1102	3.76	5322	4.45	0.93	14.256	1
6152974	216.01	3.2817	5265	196.1	74.20873	5.20E-04	20.1720104	2.70E-05	38.431118	5.73013	0.07059	1.20E-03	0.6904	0.234	7.15	0.138	582	1.37	5086	4.44	0.93	14.711	1
6152974	216.02	2.9283	279	16.2	65.52332	5.40E-03	7.5186582	1.10E-04	19.904158	2.96774	0.01471	6.00E-04	0.0285	0.059	1.49	0.072	806	1.51	5086	4.44	0.93	14.711	1
9595827	217.01	2.841	21181	1675.8	66.41425	6.00E-05	3.9050817	7.00E-07	11.905269	0.44573	0.13207	4.70E-04	0.0072	0.702	12.89	0.049	1038	4.12	5504	4.54	0.9	15.127	1
6305192	219.01	5.7437	3142	324.8	65.46865	3.70E-04	8.0251045	8.00E-06	7.718905	0.06457	0.05638	1.00E-04	0.7745	0.049	4.09	0.072	717	1.44	5347	4.67	0.67	14.153	1
7132798	220.01	2.6259	1870	335.8	65.93989	2.20E-04	2.4220796	1.70E-06	6.162037	0.90345	0.04088	5.10E-04	0.5748	0.258	3.54	0.034	1148	1.23	5388	4.59	0.79	14.236	1
7132798	220.02	3.0338	112	17.1	66.64769	5.40E-03	4.12502	6.60E-05	8.787852	1.28844	0.00985	4.20E-04	0.556	0.304	0.85	0.048	966	1.14	5388	4.59	0.79	14.236	1
3937519	221.01	2.607	3909	258.7	65.44211	2.10E-04	3.4130378	2.20E-06	10.425417	1.93817	0.0563	8.90E-04	0.182	0.348	4.15	0.04	939	1.21	5176	4.64	0.68	14.622	1
4249725	222.01	2.8175	1281	85	65.6549	1.00E-03	6.3125038	1.70E-05	12.770972	4.26993	0.03501	2.30E-03	0.719	0.472	2.03	0.055	598	1.99	4353	4.73	0.53	14.735	1
4249725	222.02	3.5011	866	43.6	63.76506	2.50E-03	12.7945948	8.10E-05	20.453794	6.83865	0.02864	1.90E-03	0.7227	0.469	1.66	0.088	473	1.26	4353	4.73	0.53	14.735	1
4545187	223.01	1.5249	1163	90.2	67.47679	6.00E-04	3.1774266	6.20E-06	10.844298	5.22074	0.03449	4.30E-03	0.7804	0.623	2.52	0.038	950	1.14	5128	4.65	0.67	14.708	1
4545187	223.02	4.0155	1026	32.4	80.034	3.10E-03	41.0081177	4.00E-04	59.666557	28.7251	0.03105	4.00E-03	0.6916	0.717	2.27	0.21	404	1.02	5128	4.65	0.67	14.708	1
5801571	225.01	1.7098	2306	244.5	74.53708	1.20E-04	0.8385977	8.00E-07	1.942873	0.01999	0.42798	1.70E-02	1.3818	0.218	40.65	0.017	1906	1.55	6037	4.54	0.87	14.784	1
5959753	226.01	3.2543	955	54.2	71.11416	1.80E-03	8.308485	4.10E-05	12.992614	4.69811	0.02921	1.90E-03	0.7858	0.436	1.97	0.072	652	1.33	5043	4.71	0.62	14.817	1
6185476	227.01	3.3317	1890	63.1	69.57258	8.90E-04	17.6601143	4.10E-05	31.333679	14.31952	0.04254	4.20E-03	0.699	0.569	2.93	0.118	473	0.99	4633	4.68	0.63	14.267	3
3847907	229.01	2.8942	2933	282.5	67.93299	3.10E-04	3.57321	3.30E-06	9.598674	1.77607	0.04904	8.00E-04	0.2635	0.341	5.89	0.046	1211	1.31	5608	4.36	1.1	14.72	1
4833421	232.01	5.0239	2259	207.5	67.00372	6.30E-04	12.4659538	2.10E-05	18.03792	0.69305	0.04409	2.70E-04	0.4313	0.158	4.31	0.105	756	1.33	5868	4.53	0.9	14.247	1
4833421	232.02	3.828	367	41.3	67.01619	2.40E-03	5.7661757	4.00E-05	10.788507	0.41451	0.01766	2.90E-04	0.4001	0.179	1.73	0.063	976	1.18	5868	4.53	0.9	14.247	1
4833421	232.03	4.854	332	21.6	75.98044	5.50E-03	21.5872326	3.30E-04	26.011621	0.99941	0.01726	5.30E-04	0.6702	0.172	1.69	0.152	628	1.18	5868	4.53	0.9	14.247	1
4833421	232.04	6.4822	380	21.9	95.99396	6.50E-03	37.996933	7.20E-04	37.920013	1.45695	0.01829	5.40E-04	0.5658	0.178	1.79	0.221	521	1.13	5868	4.53	0.9	14.247	1
4833421	232.05	8.2306	357	19.2	97.2308	8.50E-03	56.2554016	1.40E-03	49.258244	1.89259	0.01727	5.60E-04	0.3808	0.205	1.69	0.287	457	1.27	5868	4.53	0.9	14.247	1
8491277	234.01	4.5636	797	78.8	65.18647	1.50E-03	9.6137161	3.80E-05	16.470055	5.90343	0.02544	7.20E-04	0.0743	0.489	3.15	0.089	903	1.18	5735	4.33	1.14	14.283	1
8107225	235.01	2.1796	687	53.6	66.81413	1.20E-03	5.6325655	1.90E-05	16.463778	5.8506	0.0248	2.70E-03	0.5969	0.685	2.08	0.059	803	2.34	5041	4.61	0.77	14.353	1
8041216	237.01	3.5148	628	62.7	67.78504	1.40E-03	8.5083551	3.30E-05	13.541895	6.11278	0.02458	9.00E-04	0.718	0.383	2.52	0.083	843	1.32	5679	4.51	0.94	14.176	1
7219825	238.01	4.5111	516	48.6	68.09166	2.50E-03	17.2322922	1.10E-04	22.621449	10.92069	0.02187	7.60E-04	0.6664	0.422	2.4	0.132	735	1.27	6032	4.45	1.01	14.061	1
7219825	238.02	4.1827	158	11.8	77.01488	1.00E-02	26.6937599	7.30E-04	30.285278	14.62046	0.01229	8.30E-04	0.7995	0.353	1.35	0.177	635	1.19	6032	4.45	1.01	14.061	1
6383785	239.01	2.9153	1299	62.8	71.55718	8.60E-04	5.6406608	1.40E-05	10.690322	2.79396	0.03569	1.30E-03	0.7436	0.398	3.6	0.063	1012	1.87	5983	4.52	0.93	14.762	1
8026752	240.01	4.6468	1343	124	71.61452	9.40E-04	4.2868586	1.20E-05	4.478744	0.0862	0.03765	2.00E-04	0.8303	0.067	3.99	0.053	1133	1.28	5996	4.48	0.97	14.982	1
11288051	241.01	3.5308	794	57.6	64.79314	1.70E-03	13.8213911	6.80E-05	29.134851	10.21478	0.02542	1.60E-03	0.3206	0.649	1.66	0.1	546	1.14	5055	4.72	0.6	14.139	1
3642741	242.01	5.7276	3666	328.5	71.34349	4.60E-04	7.2584658	9.10E-06	10.153045	0.33798	0.05427	1.80E-04	0.1255	0.145	5.48	0.072	860	1.27	5437	4.49	0.93	14.747	1
4349452	244.01	2.826	1188	301.1	111.52741	1.90E-04	12.7203646	7.00E-06	19.895573	1.28918	0.03583	1.70E-04	0.8596	0.108	6.51	0.113	1033	1.26	6103	4.07	1.66	10.734	3
4349452	244.02	3.5454	400	239.9	104.70459	4.00E-04	6.2385592	7.50E-06	12.37313	0.80174	0.01869	9.00E-05	0.4395	0.186	3.39	0.07	1313	1.21	6103	4.07	1.66	10.734	3
8478994	245.01	4.6401	607	282.2	108.24973	4.40E-04	39.7921944	5.20E-05	42.390434	6.55572	0.02513	3.30E-04	0.7952	0.197	2	0.208	436	1.43	5288	4.59	0.73	9.71	3
8478994	245.02	3.8453	90	49.3	124.8385	2.10E-03	21.3018475	1.30E-04	27.947788	4.32215	0.00949	1.70E-04	0.7638	0.211	0.75	0.137	538	1.01	5288	4.59	0.73	9.71	3
8478994	245.03	3.0405	22	13.1	117.03332	8.20E-03	13.3672647	3.10E-04	20.484764	3.16799	0.00422	2.70E-04	0.7982	0.252	0.34	0.1	629	1.27	5288	4.59	0.73	9.71	3
8478994	245.04	7.5158	23	11.5	128.72685	9.60E-03	51.1987991	1.40E-03	50.146713	7.75523	0.00537	1.90E-04	0.287	0.312	0.43	0.246	401	2.11	5288	4.59	0.73	9.71	3
11295426	246.01	3.5609	350	227.6	106.85714	4.30E-04	5.3987665	7.10E-06	7.18241	0.25895	0.01869	8.00E-05	0.8118	0.091	2.53	0.062	1143	1.85	5793	4.28	1.24	10	3
11852982	247.01	2.3716	992	40.7	114.12476	1.60E-03	13.8150578	7.10E-05	22.659201	8.35426	0.03471	3.30E-03	0.901	0.38	1.95	0.092	397	0.97	3804	4.74	0.52	14.216	1
5364071	248.01	2.9766	1762	62	103.28753	1.00E-03	7.2037945	2.20E-05	9.775049	3.68019	0.04723	1.90E-03	0.9054	0.333	2.72	0.06	521	1.47	3974	4.73	0.53	15.264	1
5364071	248.02	2.8577	1048	27.3	102.84919	2.20E-03	10.9129343	6.90E-05	12.893548	4.85427	0.04423	2.00E-03	0.9467	0.229	2.55	0.079	454	1.81	3974	4.73	0.53	15.264	1
5364071	248.03	1.8736	772	36.5	105.12838	1.20E-03	2.576555	1.20E-05	4.925356	1.85434	0.03213	1.40E-03	0.924	0.298	1.85	0.03	736	1.45	3974	4.73	0.53	15.264	1
5364071	248.04	2.8905	737	16.1	74.26167	4.30E-03	18.5962181	2.10E-04	18.394775	6.92541	0.03445	2.00E-03	0.9646	0.22	1.99	0.113	379	1.32	3974	4.73	0.53	15.264	1
9390653	249.01	1.6052	1640	74.2	108.75675	6.10E-04	9.5492725	1.70E-05	47.066254	1.88239	0.03602	2.80E-04	0.0309	0.03	2.04	0.072	433	1.16	3654	4.74	0.52	14.486	1
9757613	250.01	2.8563	2827	98.2	103.39654	8.60E-04	12.2830772	3.00E-05	30.736221	4.18598	0.04893	8.90E-04	0.4747	0.273	3.08	0.09	501	1.92	4486	4.72	0.58	15.473	3
9757613	250.02	2.1911	1896	48.8	82.88908	1.50E-03	17.2510471	6.80E-05	38.546886	5.24972	0.04667	1.10E-03	0.8277	0.184	2.94	0.112	449	1.52	4486	4.72	0.58	15.473	3
9757613	250.03	2.0549	421	24.6	69.26295	3.00E-03	3.5438671	3.20E-05	13.420353	1.82773	0.01801	5.80E-04	0.0265	0.049	1.13	0.039	761	2.12	4486	4.72	0.58	15.473	3
9757613	250.04	2.3647	1589	26.7	69.7429	3.40E-03	46.8278656	3.90E-04	75.009323	10.21556	0.04723	2.10E-03	0.9224	0.151	2.97	0.218	322	0.85	4486	4.72	0.58	15.473	3
10489206	251.01	1.8539	2228	127.6	104.08713	4.40E-04	4.1643877	6.40E-06	13.72169	4.79391	0.04606	4.40E-03	0.6761	0.623	2.65	0.042	602	1.59	3846	4.74	0.53	14.752	1
10489206	251.02	1.9889	232	11.9	65.96041	5.80E-03	5.7744689	1.00E-04	17.062717	5.96115	0.01456	1.70E-03	0.6625	0.639	0.84	0.052	541	1.05	3846	4.74	0.53	14.752	1
11187837	252.01	3.6794	2157	67	103.50119	1.50E-03	17.6044369	7.80E-05	31.510109	13.83672	0.04421	7.60E-03	0.5896	0.775	3.15	0.113	414	1.17	3905	4.61	0.65	15.613	2
11752906	253.01	1.7981	1747	42.2	103.60256	9.90E-04	6.3831835	2.10E-05	21.424799	9.40507	0.04095	1.30E-02	0.6785	0.535	2.41	0.056	541	1.27	3951	4.73	0.54	15.254	1
5794240	254.01	1.7234	37001	1496.5	103.82101	4.00E-05	2.4552405	4.00E-07	12.74836	0.72987	0.16998	1.30E-03	0.0262	0.245	10.18	0.03	745	2.66	3948	4.72	0.55	15.979	1
7021681	255.01	4.156	2393	88.7	122.82552	1.20E-03	27.5217419	9.40E-05	44.113312	18.446341	0.04611	6.50E-03	0.5781	0.758	2.78	0.15	338	1.47	3989	4.72	0.55	15.108	1
11548140	256.01	1.852	24218	175	102.774	2.40E-04	1.3786789	1.80E-06	4.470081	0.28315	0.44426	2.20E-01	1.2333	0.91	25.34	0.02	821	1.52	3639	4.72	0.52	15.373	1
5514383	257.01	2.0797	502	116.9	105.66132	5.80E-04	6.8834028	1.20E-05	25.80415	0.72279	0.02052	1.50E-04	0.0225	0.022	2.61	0.075	1068	1.78	6145	4.38	1.16	10.868	2
11231334	258.01	5.4678	1176	129.2	105.50104	1.10E-03	4.1574035	1.50E-05	5.832649	2.05181	0.03135	6.00E-03	0.2642	0.609	5.18	0.054	1466	8.06	6278	4.17	1.51	9.89	1
8292840	260.01	4.8827	120	46.6	105.79034	2.50E-03	10.4956779	7.50E-05	8.346768	0.07773	0.01125	1.50E-04	0.876	0.083	1.55	0.097	980	1.35	6164	4.28	1.26	10.5	2
8292840	260.02	11.2294	346	74.9	178.04149	2.30E-03	100.2831879	8.50E-04	37.583462	0.35002	0.01925	1.60E-04	0.8577	0.066	2.64	0.438	461	1.41	6164	4.28	1.26	10.5	2
5383248	261.01	3.8706	654	202.7	104.01895	3.90E-04	16.2384796	1.90E-05	26.719423	4.59801	0.02431	3.30E-04	0.5956	0.274	2.7	0.125	716	1.28	5692	4.42	1.02	10.297	3
11807274	262.01	4.2439	100	45.1	105.63186	2.20E-03	7.8125124	5.20E-05	6.658096	0.31151	0.01074	1.50E-04	0.8955	0.085	2.2	0.082	1278	2.23	6058	3.98	1.88	10.421	2
11807274	262.02	2.6022	122	38.3	69.96857	2.20E-03	9.3761368	5.60E-05	7.51921	0.3518	0.01362	3.00E-04	0.9768	0.057	2.79	0.093	1200	1.39	6058	3.98	1.88	10.421	2
10514430	263.01	4.2321	150	34.8	117.73336	3.00E-03	20.7193584	1.90E-04	18.276508	4.89149	0.01315	3.40E-04	0.8879	0.193	2.02	0.148	792	1.42	5820	4.15	1.41	10.821	3
12024120	265.01	3.431	96	34.5	102.74684	2.50E-03	3.5680647	3.00E-05	4.806713	0.5814	0.01001	2.10E-04	0.8164	0.165	1.29	0.048	1320	1.54	6040	4.36	1.18	11.994	2
3425851	268.01	12.2494	496	82.7	108.92814	2.10E-03	110.3790817	8.40E-04	70.219185	5.14375	0.02011	1.50E-04	0.0136	0.189	1.64	0.411	286	1.36	4808	4.57	0.75	10.56	1
7670943	269.01	6.5309	113	36.3	118.09939	4.00E-03	18.0113373	2.20E-04	12.731203	0.86335	0.01074	1.90E-04	0.8113	0.118	1.47	0.145	826	2.77	6364	4.33	1.26	10.927	2
6528464	270.01	6.4462	128	38	108.01522	3.90E-03	12.5825043	1.40E-04	9.478133	0.25433	0.01127	2.00E-04	0.7887	0.118	1.8	0.104	919	1.23	5552	4.08	1.46	11.411	2
6528464	270.02	8.6589	173	36.5	95.03958	5.20E-03	33.6731224	4.90E-04	18.269796	0.49023	0.01334	2.40E-04	0.806	0.111	2.13	0.201	661	1.25	5552	4.08	1.46	11.411	2
9451706	271.01	7.1945	350	54.9	105.54591	2.80E-03	48.6306992	4.10E-04	32.640194	1.81999	0.01876	2.10E-04	0.7991	0.116	2.6	0.282	578	1.07	6169	4.33	1.27	11.485	2
9451706	271.02	7.0109	334	72.8	142.0733	2.00E-03	29.3923359	1.80E-04	23.332888	1.30103	0.01785	1.60E-04	0.7113	0.129	2.48	0.202	683	1.27	6169	4.33	1.27	11.485	2
3102384	273.01	1.736	297	70.9	108.06601	8.50E-04	10.5737686	2.60E-05	47.232758	22.45715	0.01557	3.00E-03	0.033	0.631	1.82	0.098	844	1.36	5783	4.43	1.07	11.457	2
8077137	274.01	4.1385	50	13.4	108.92761	7.90E-03	15.0920525	3.50E-04	25.277218	8.04615	0.00663	3.30E-04	0.4366	0.407	1.12	0.127	940	0.97	6090	4.13	1.55	11.39	3
8077137	274.02	5.0921	53	12.4	86.49185	1.00E-02	22.7951889	6.30E-04	33.275597	10.59217	0.00667	3.60E-04	0.2587	0.435	1.13	0.167	820	1.03	6090	4.13	1.55	11.39	3
10586004	275.01	7.1788	211	55.7	109.8205	2.80E-03	15.7918577	1.40E-04	17.028971	0.65054	0.01316	1.50E-04	0.0301	0.032	1.95	0.13	827	1.2	5795	4.24	1.36	11.696	2
10586004	275.02	9.9449	211	27.6	141.78737	8.10E-03	82.1996765	2.00E-03	51.146152	1.95387	0.01375	3.20E-04	0.6097	0.171	2.04	0.392	476	1.27	5795	4.24	1.36	11.696	2
11133306	276.01	4.6798	437	70.7	143.39963	1.40E-03	41.7459106	1.80E-04	49.444752	14.08917	0.02052	8.20E-04	0.7178	0.431	2.49	0.239	566	1.11	5949	4.37	1.11	11.854	1
11401755	277.01	7.4979	490	141.4	104.68947	1.10E-03	16.2312031	5.40E-05	11.720509	0.19465	0.02181	1.00E-04	0.7379	0.069	3.82	0.129	930	1.5	5973	4.06	1.61	11.866	2
12314973	279.01	8.1298	1413	272.4	109.70366	6.40E-04	28.4551125	5.30E-05	23.975027	5.31857	0.0351	1.50E-03	0.5025	0.506	4.57	0.183	693	1.13	6152	4.29	1.19	11.684	1
12314973	279.02	6.5722	236	54.9	69.94436	3.30E-03	15.4129829	1.20E-04	10.662319	3.75091	0.01585	3.40E-03	0.8135	0.743	2.06	0.122	849	1.59	6152	4.29	1.19	11.684	1
4141376	280.01	2.4865	345	117.4	113.89468	6.40E-04	11.8729143	2.30E-05	18.819271	5.26175	0.01972	7.30E-04	0.8799	0.293	2.52	0.101	899	1.05	5975	4.28	1.17	11.072	2
4143755	281.01	8.1854	299	76.8	122.04222	2.00E-03	19.5566349	1.10E-04	13.267711	0.34226	0.01689	1.20E-04	0.7125	0.087	3.46	0.132	949	1.61	5699	3.79	1.88	11.947	1
5088536	282.01	6.4695	652	147.3	115.10327	1.10E-03	27.5087337	8.60E-05	15.86106	0.10176	0.02774	1.30E-04	0.9048	0.046	3.36	0.176	651	1.22	5873	4.33	1.11	11.529	2
5088536	282.02	3.5162	75	24.2	72.06648	4.20E-03	8.457489	9.70E-05	7.225137	0.04636	0.00969	2.80E-04	0.9314	0.097	1.18	0.08	966	1.21	5873	4.33	1.11	11.529	2
5695396	283.01	2.8527	444	95	103.59865	6.80E-04	16.0919247	3.20E-05	37.306744	10.15874	0.01989	8.50E-04	0.5395	0.509	2.24	0.126	719	1.26	5687	4.42	1.03	11.525	3
6021275	284.01	2.9348	167	27.6	112.4253	2.80E-03	18.0099907	1.50E-04	27.670872	3.15168	0.01326	3.50E-04	0.8238	0.18	1.49	0.134	725	1.37	5925	4.4	1.03	11.818	2
